#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="TimTam.t:ape-sim-sequences" spec="beast.evolution.speciation.TimTam">
#            <parameter id="birthRate.t:ape-sim-sequences" name="lambda" spec="beast.core.parameter.RealParameter">3.0</parameter>
#            <parameter estimate="false" id="deathRate.t:ape-sim-sequences" lower="0.0" name="mu" spec="beast.core.parameter.RealParameter" upper="100.0">1.8</parameter>
#            <parameter id="samplingRate.t:ape-sim-sequences" lower="0.0" name="psi" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <parameter id="RealParameter.79" lower="0.0" name="p" spec="beast.core.parameter.RealParameter" upper="0.0">0.01</parameter>
#            <parameter id="RealParameter" lower="0.0" name="omega" spec="beast.core.parameter.RealParameter" upper="0.0">0.15</parameter>
#            <parameter estimate="false" id="rootLength.t:ape-sim-sequences" lower="0.0" name="rootLength" spec="beast.core.parameter.RealParameter" upper="100.0">0.0506684</parameter>
#            <catastropheTimes id="catastropheSchedule.t:ape-sim-sequences" spec="beast.evolution.tree.birthdeath.BackwardsSchedule">0.0</catastropheTimes>
#            <points dimension="133" id="occurrenceTimes.t:ape-sim-sequences" spec="beast.evolution.tree.birthdeath.BackwardsPointProcess">6.44146059532996 5.41048206952996 4.68975067972997 4.60262032722996 3.66312375152995 3.59295716282996 3.58994853342996 3.53969162522996 3.53694483512995 3.13374039102996 3.03812561322996 3.02480642492996 3.01689521592995 3.01118670602996 2.95069225722997 2.89270471122995 2.85009447422996 2.84649935062997 2.81157794192995 2.73216482272995 2.60121553532995 2.43950526982997 2.26231344362997 2.15177406772996 2.11239230482996 2.09437321552996 2.08766910552996 2.06504924602996 2.05592844602996 2.04809772072995 2.03151832702996 1.99861008762995 1.94049022882997 1.88032692622996 1.86542765232995 1.83334012052996 1.79916131532997 1.78587264032995 1.72409205672997 1.52241688602997 1.48673538822997 1.47131538452996 1.45337206082997 1.42943947332996 1.38400154582996 1.36549361532998 1.31869324792995 1.29551288502997 1.28537215042996 1.28221278142996 1.26908711272997 1.21473458692997 1.18775457852995 1.16184865042997 1.09312347842997 1.08821926392995 1.06294923392996 1.05800752232996 1.03612360502997 1.01584224672995 1.00701380392995 0.943906211629957 0.917891068329967 0.910745337129947 0.893505161529957 0.822091866429957 0.814728818429977 0.783865907429957 0.776794048329967 0.740375495229947 0.734467392829967 0.692724418429957 0.679229634229968 0.673454002329967 0.670344271729957 0.646929638629947 0.629745039429968 0.626548876129967 0.624885377429967 0.619555115029967 0.599558703929967 0.593106018129957 0.590190550829967 0.579546065629947 0.573233278429957 0.563377194029957 0.553776459929967 0.549770290329967 0.533109772429967 0.532820987629957 0.522426536029967 0.520977723629957 0.502332537529947 0.494191175929977 0.476363520429977 0.453137816229977 0.447101866429967 0.437719920629967 0.401141701529967 0.395072907429967 0.382973380929957 0.363735642729967 0.343522372829967 0.340496459929957 0.320793668729968 0.316826866529967 0.315635670929967 0.297239055329968 0.271155940229957 0.260649395029957 0.242083573229977 0.224348042329967 0.218388151429957 0.205863007729957 0.196334944729967 0.108718084929957 0.101565798929967 0.0880180006299476 0.0877947185299668 0.0766051168299668 0.0708889150299674 0.0638418289299469 0.0612331976299574 0.053104198729967 0.0493700708299674 0.0479081444299672 0.034850222829947 0.0278253909299675 0.0270144860299775 0.0237815187299573 0.0159462914299668 0.0144358664299773 0.00790505932997743</points>
#            <parameter estimate="false" id="nuProb.t:ape-sim-sequences" lower="0.0" name="nu" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <tree id="Tree.t:ape-sim-sequences" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:ape-sim-sequences" spec="beast.evolution.tree.TraitSet" traitname="date" value="t97_5.857716=5.857716,t109_6.676495=6.676495,t187_6.925445=6.925445,t344_5.222962=5.222962,t347_5.399693=5.399693,t365_7.000000=7.000000,t392_7.000000=7.000000,t399_6.351766=6.351766,t556_6.913682=6.913682,t584_5.302149=5.302149,t626_7.000000=7.000000,t656_5.764779=5.764779,t849_5.642354=5.642354,t853_5.274118=5.274118,t862_6.488984=6.488984,t977_5.871828=5.871828,t1013_3.899694=3.899694,t1089_6.722439=6.722439,t1126_5.608017=5.608017,t1330_5.960366=5.960366,t1343_6.398031=6.398031,t1359_7.000000=7.000000,t1490_6.558106=6.558106,t1565_5.283182=5.283182,t1725_7.000000=7.000000,t1795_5.887509=5.887509,t1831_6.605939=6.605939,t1937_7.000000=7.000000,t2147_6.462947=6.462947,t2203_3.854083=3.854083,t2228_4.205173=4.205173,t2271_6.315021=6.315021,t2301_6.499832=6.499832,t2343_6.884347=6.884347,t2458_5.840795=5.840795,t2491_6.768635=6.768635,t2559_6.344965=6.344965,t2729_6.895419=6.895419">
#                    <taxa id="TaxonSet.ape-sim-sequences" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.ape-sim-sequences"/>
#            </tree>
#        </distribution>
#        <prior id="birthRatePrior.t:ape-sim-sequences" name="distribution" x="@birthRate.t:ape-sim-sequences">
#            <Gamma id="Gamma.8" name="distr">
#                <parameter estimate="false" id="RealParameter.80" name="alpha" spec="beast.core.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.81" name="beta" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:ape-sim-sequences" name="distribution">
#            <parameter id="clockRate.c:ape-sim-sequences" name="x" spec="beast.core.parameter.RealParameter">0.005</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingRatePrior.t:ape-sim-sequences" name="distribution" x="@samplingRate.t:ape-sim-sequences">
#            <Gamma id="Gamma.9" name="distr">
#                <parameter estimate="false" id="RealParameter.82" name="alpha" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.83" name="beta" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ape-sim-sequences" id="treeLikelihood.ape-sim-sequences" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ape-sim-sequences">
#            <siteModel id="SiteModel.s:ape-sim-sequences" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ape-sim-sequences" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ape-sim-sequences" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ape-sim-sequences" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ape-sim-sequences" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ape-sim-sequences" id="StrictClock.c:ape-sim-sequences" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	samplingRate	TimTam.prevalence.lnR	TimTam.prevalence.lnP	TimTam.prevalence.lnMean	TimTam.prevalence.lnVariance	birthRate
0	-147536.1978190598	-147617.05641409408	80.8585950342959	-147617.05641409408	23.610853701856918	0.005	0.5	4.113138693539676	-0.2784808004613296	5.249075225267275	6.663492557456205	3.0
1000	-107712.61029444708	-107934.90248342913	222.29218898205215	-107934.90248342913	15.919099413583	0.0031169626344789174	0.03953358311251136	4.5090536471295	-0.14401759948060044	6.374000553764513	8.382965059880126	2.6751506396085367
2000	-94343.06496872276	-94564.6927789958	221.62781027304538	-94564.6927789958	7.938195572272834	0.004597260507659692	0.0484774971530803	4.501404520833539	-0.1443099747817861	6.364173650565327	8.3712527550789	2.7265865781861307
3000	-90237.79411366023	-90459.66203033208	221.8679166718542	-90459.66203033208	7.899049107903214	0.004856483431493993	0.040585016243978436	4.519780292269525	-0.1348683631206885	6.455044394995982	8.525176860843127	2.800636993766317
4000	-86628.81392955074	-86851.05961043635	222.24568088560852	-86851.05961043635	7.10139731643775	0.004977718363755772	0.03641605508904995	4.5139240763482995	-0.14218162122752387	6.392641106267687	8.413539757414599	2.6782400423152706
5000	-83950.65707727172	-84172.58207997744	221.92500270570642	-84172.58207997744	6.876287325557774	0.0049456411927815795	0.03726659729503059	4.506110468603808	-0.1478430689492679	6.342882280467231	8.327497161279922	2.616238446199654
6000	-83843.13971215753	-84064.91191590895	221.77220375141349	-84064.91191590895	7.429298708744974	0.004804594908892836	0.039245397930677176	4.5013190385704736	-0.15041375892709252	6.319535047074773	8.288164814506164	2.598770748191278
7000	-83833.94405113481	-84055.97673240706	222.03268127225425	-84055.97673240706	7.240753160344442	0.004804594908892836	0.04501676417793286	4.505395486627952	-0.14336342792599088	6.375229960001618	8.388427861301274	2.717128324711056
8000	-83827.62291385917	-84049.16428637861	221.5413725194383	-84049.16428637861	7.45218529927889	0.004668279756020958	0.03047606164962677	4.52692638305513	-0.13588947000253915	6.454125796168565	8.517214679284539	2.7196018970884075
9000	-83816.49650468348	-84036.91162866556	220.4151239820857	-84036.91162866556	7.284860422941218	0.004727386494693358	0.02656591515735997	4.534931422642707	-0.13229090300414048	6.490808844586652	8.578977169534737	2.7409169655742356
10000	-83821.93006091657	-84044.18335749452	222.25329657795152	-84044.18335749452	7.265095699653114	0.004696995281045276	0.036309025669096696	4.518463929512047	-0.1386825205261658	6.423889412458918	8.467997415931954	2.721577487160945
11000	-83808.02575178594	-84028.41338120333	220.3876294173765	-84028.41338120333	7.1648791917815835	0.004757963607026434	0.03382003838709919	4.500624406454737	-0.15449627430915702	6.2899672187061295	8.233806305266679	2.5236012169385713
12000	-83822.93913319355	-84044.09425246448	221.15511927092484	-84044.09425246448	7.149884283463525	0.004702604000724743	0.04419843942920772	4.518856804791106	-0.13322623229694874	6.467210847891392	8.548791123288627	2.8482200943654963
13000	-83814.64964569612	-84036.79757280329	222.14792710717308	-84036.79757280329	7.318155511843286	0.0047592721387232475	0.03495315209895086	4.5159278984886	-0.14155188774803695	6.399406152850851	8.424436294961138	2.676804041141784
14000	-83808.67740793899	-84030.38840574038	221.71099780138405	-84030.38840574038	7.14681040674187	0.004699680153983456	0.03464318744620341	4.528246853837889	-0.13217415596585835	6.485066827431943	8.574060956991856	2.797897184563885
15000	-83818.91822399883	-84037.58126427159	218.66304027275902	-84037.58126427159	7.155029496182268	0.004697021369457311	0.0634624000940151	4.482101678933983	-0.1503123247199788	6.301044270423685	8.270299186633366	2.7414089913821384
16000	-83809.0445233588	-84031.26907841067	222.2245550518651	-84031.26907841067	7.164559126141938	0.004752998465927704	0.03553813280729791	4.517584336750485	-0.13987198528376543	6.413860968637952	8.450009585809184	2.7014576566359163
17000	-83814.8246311179	-84037.13410140063	222.3094702827372	-84037.13410140063	6.9256212083171995	0.004787562125833681	0.04061372111401056	4.509729476722725	-0.1427757630978913	6.383972337495212	8.40099096136559	2.6971095815342716
18000	-83803.19002201135	-84025.47874278294	222.2887207715908	-84025.47874278294	7.050505486639952	0.004691419760609815	0.039237018555287065	4.509273462803858	-0.1440355304177604	6.374086691403751	8.382935450421405	2.6731058026957113
19000	-83811.18030084853	-84033.49558828223	222.31528743370274	-84033.49558828223	7.319771044969865	0.0045962625729349255	0.03742943517977159	4.514875328471838	-0.14077312492855254	6.404268918525903	8.43443563350852	2.7021375319523435
20000	-83807.79241696991	-84029.05348004666	221.26106307675207	-84029.05348004666	7.174340887504068	0.004691046022092843	0.04724853768934703	4.511376926729769	-0.1371240574883842	6.428900795865383	8.483548722489381	2.813585858624623
21000	-83806.7657356575	-84027.43709141013	220.67135575263504	-84027.43709141013	7.312705801065944	0.004602285965963272	0.04145756733250138	4.526512021134582	-0.12906682837189043	6.508709569052495	8.619973945342299	2.890650162112806
22000	-83805.78231006817	-84027.25963647522	221.4773264070601	-84027.25963647522	7.193943963434014	0.0046225401656656215	0.0443542670031173	4.369146826416403	-0.1868300633743848	5.951833650158523	7.721350537275027	2.8200483572753394
23000	-83805.42637206073	-84026.86326898342	221.43689692269714	-84026.86326898342	7.092772892266842	0.004633360310989439	0.04992814284494408	4.496308254613943	-0.14749948021999726	6.335582801910101	8.322356829426255	2.69589923986267
24000	-83804.00430459596	-84024.70609697422	220.7017923782542	-84024.70609697422	7.427502680093533	0.0044545739851713775	0.045612934550767675	4.518907750931666	-0.13225776310524961	6.475052647165787	8.563455306505158	2.871987029425643
25000	-83810.05752900193	-84030.79683851157	220.73930950963472	-84030.79683851157	7.250427399016018	0.004516049134110405	0.05146456065334187	4.504844840172414	-0.13956923336054528	6.403443210762357	8.441610814712845	2.8074179653657936
26000	-83800.53848731611	-84022.70265954839	222.16417223228032	-84022.70265954839	7.240534344287098	0.004493039980701471	0.03726132001921018	4.520604172439402	-0.13639132770888585	6.443860636054183	8.503508427377849	2.757837554776865
27000	-83806.81703254038	-84028.80650502713	221.98947248674943	-84028.80650502713	7.019420245005911	0.004609914440983712	0.03712233579221497	4.5232803281251375	-0.13439963013852674	6.462265593300352	8.535650488614094	2.7838733062306926
28000	-83806.25230404433	-84024.67768754433	218.42538350000308	-84024.67768754433	7.088965003899149	0.004587702565808455	0.06440459945798702	4.480967189257893	-0.150638776850894	6.2975729922002355	8.264817571993472	2.7428640299262215
29000	-83805.74827862928	-84027.52756208916	221.77928345988275	-84027.52756208916	7.160167838334393	0.004565855667865043	0.04538334288351051	4.496809996398477	-0.1500712954950142	6.317480927804864	8.288223154706264	2.6385176937960226
30000	-83801.92146582295	-84023.32728503906	221.4058192161206	-84023.32728503906	7.140482972035257	0.0046816218348292036	0.032139125598562995	4.531914252570534	-0.1309879277489404	6.498355595619186	8.595784866416778	2.7972845635032613
31000	-83801.25050969009	-84021.06904945619	219.8185397660941	-84021.06904945619	6.90475072394019	0.004732815011967766	0.03935625361934861	4.533514305278004	-0.12506541731308507	6.549248298342693	8.690047708720467	2.937664833069965
32000	-83801.98498675597	-84024.113551182	222.12856442603066	-84024.113551182	7.072147758633471	0.004707558948436439	0.034411702104096775	4.518337706397565	-0.14001221035605693	6.413540568833451	8.448755641625393	2.692500744670526
33000	-83806.98432540668	-84025.86661718474	218.8822917780597	-84025.86661718474	7.14269959185073	0.004741968187756223	0.06216533105904837	4.475468480421865	-0.15678471233265723	6.248933780761834	8.17918379343446	2.65703917617656
34000	-83804.9890415983	-84026.56073578367	221.57169418537578	-84026.56073578367	7.054843334690367	0.004729316219723171	0.04034136408817852	4.522781591827361	-0.13268816363371128	6.475457566131559	8.560821704069468	2.8296463120053352
